 EPC, RSSI,Count,Date,Time,Product Serial,Location Serial,Product code,Qty
4D4554303235392323170003,-63.6,79,2017/10/30,11:27:59,MET0259##170003,$LOC00MWA101,K0167,1
4D4554303235392323170004,-76.4,66,2017/10/30,11:27:59,MET0259##170004,$LOC00MWA101,K0167,1
4D4554303236302323170002,-71.9,21,2017/10/30,11:27:59,MET0260##170002,$LOC00MWA101,K0168,1
4D4554303236302323170004,-78,17,2017/10/30,11:27:59,MET0260##170004,$LOC00MWA101,K0168,1
4D4554303236312323170001,-72.9,20,2017/10/30,11:27:59,MET0261##170001,$LOC00MWA101,K0169,1
4D4554303236312323170002,-68.4,79,2017/10/30,11:27:59,MET0261##170002,$LOC00MWA101,K0169,1
4D4554303236312323170003,-69,64,2017/10/30,11:27:59,MET0261##170003,$LOC00MWA101,K0169,1
4D4554303236312323170004,-73.9,73,2017/10/30,11:27:59,MET0261##170004,$LOC00MWA101,K0169,1
4D4554303236312323170007,-78.9,12,2017/10/30,11:27:59,MET0261##170007,$LOC00MWA101,K0169,1
4D4554303236322323170002,-78.9,58,2017/10/30,11:27:59,MET0262##170002,$LOC00MWA101,K0170,1
4D4554303236322323170003,-63.6,106,2017/10/30,11:27:59,MET0262##170003,$LOC00MWA101,K0170,1
4D4554303236322323170004,-78.9,69,2017/10/30,11:27:59,MET0262##170004,$LOC00MWA101,K0170,1
4D4554303236332323170001,-71.9,7,2017/10/30,11:27:59,MET0263##170001,$LOC00MWA101,K0171,1
4D4554303236332323170002,-78.9,10,2017/10/30,11:27:59,MET0263##170002,$LOC00MWA101,K0171,1
4D4554303236332323170003,-74.4,20,2017/10/30,11:27:59,MET0263##170003,$LOC00MWA101,K0171,1
4D4554303236352323170002,-70.4,25,2017/10/30,11:27:59,MET0265##170002,$LOC00MWA101,K0177,1
4D4554303236352323170005,-66.8,138,2017/10/30,11:27:59,MET0265##170005,$LOC00MWA101,K0177,1
4D4554303236352323170006,-58.3,134,2017/10/30,11:27:59,MET0265##170006,$LOC00MWA101,K0177,1
4D4554303236352323170007,-66.8,66,2017/10/30,11:27:59,MET0265##170007,$LOC00MWA101,K0177,1
4D4554303236352323170008,-73.9,66,2017/10/30,11:27:59,MET0265##170008,$LOC00MWA101,K0177,1
4D4554303237302323170012,-63.6,47,2017/10/30,11:27:59,MET0270##170012,$LOC00MWA101,TB0040,1
4D4554303036362323170001,1,1,2017/01/01,0:00:01,MET0067##170008,$LOC00MWA101,D0072,1
4D4554303036362323170002,1,1,2017/01/01,0:00:01,MET0067##170009,$LOC00MWA101,D0072,1
4D4554303036362323170003,1,1,2017/01/01,0:00:01,MET0067##170010,$LOC00MWA101,D0072,1
4D4554303036362323170004,1,1,2017/01/01,0:00:01,MET0067##170011,$LOC00MWA101,D0072,1
4D4554303036362323170005,1,1,2017/01/01,0:00:01,MET0067##170012,$LOC00MWA101,D0072,1
4D4554303036362323170006,1,1,2017/01/01,0:00:01,MET0067##170013,$LOC00MWA101,D0072,1
4D4554303036362323170007,1,1,2017/01/01,0:00:01,MET0067##170014,$LOC00MWA101,D0072,1
4D4554303036362323170008,1,1,2017/01/01,0:00:01,MET0067##170015,$LOC00MWA101,D0072,1
4D4554303036362323170009,1,1,2017/01/01,0:00:01,MET0067##170016,$LOC00MWA101,D0072,1
4D4554303036362323170010,1,1,2017/01/01,0:00:01,MET0067##170017,$LOC00MWA101,D0072,1
4D4554303036362323170011,1,1,2017/01/01,0:00:01,MET0067##170018,$LOC00MWA101,D0072,1
4D4554303036362323170012,1,1,2017/01/01,0:00:01,MET0067##170019,$LOC00MWA101,D0072,1
4D4554303036372323170001,1,1,2017/01/01,0:00:01,MET0071##170008,$LOC00MWA101,D0073,1
4D4554303036372323170002,1,1,2017/01/01,0:00:01,MET0071##170009,$LOC00MWA101,D0073,1
4D4554303036372323170003,1,1,2017/01/01,0:00:01,MET0071##170010,$LOC00MWA101,D0073,1
4D4554303036372323170004,1,1,2017/01/01,0:00:01,MET0071##170011,$LOC00MWA101,D0073,1
4D4554303036372323170005,1,1,2017/01/01,0:00:01,MET0071##170012,$LOC00MWA101,D0073,1
4D4554303036372323170006,1,1,2017/01/01,0:00:01,MET0071##170013,$LOC00MWA101,D0073,1
4D4554303036372323170007,1,1,2017/01/01,0:00:01,MET0071##170014,$LOC00MWA101,D0073,1
4D4554303036372323170008,1,1,2017/01/01,0:00:01,MET0071##170015,$LOC00MWA101,D0073,1
4D4554303036372323170009,1,1,2017/01/01,0:00:01,MET0071##170016,$LOC00MWA101,D0073,1
4D4554303036372323170010,1,1,2017/01/01,0:00:01,MET0071##170017,$LOC00MWA101,D0073,1
4D4554303036372323170011,1,1,2017/01/01,0:00:01,MET0071##170018,$LOC00MWA101,D0073,1
4D4554303036372323170013,1,1,2017/01/01,0:00:01,MET0071##170020,$LOC00MWA101,D0073,1
4D4554303036372323170014,1,1,2017/01/01,0:00:01,MET0071##170021,$LOC00MWA101,D0073,1
4D4554303036372323170015,1,1,2017/01/01,0:00:01,MET0071##170022,$LOC00MWA101,D0073,1
4D4554303037312323170001,1,1,2017/01/01,0:00:01,MET0071##170028,$LOC00MWA101,FG004,1
4D4554303037312323170006,1,1,2017/01/01,0:00:01,MET0071##170033,$LOC00MWA101,FG004,1
4D4554303037312323170007,1,1,2017/01/01,0:00:01,MET0071##170034,$LOC00MWA101,FG004,1
4D4554303037312323170011,1,1,2017/01/01,0:00:01,MET0071##170038,$LOC00MWA101,FG004,1
4D4554303037312323170021,1,1,2017/01/01,0:00:01,MET0071##170048,$LOC00MWA101,FG004,1
4D4554303037312323170022,1,1,2017/01/01,0:00:01,MET0071##170049,$LOC00MWA101,FG004,1
4D4554303037312323170023,1,1,2017/01/01,0:00:01,MET0071##170050,$LOC00MWA101,FG004,1
4D4554303037312323170024,1,1,2017/01/01,0:00:01,MET0071##170051,$LOC00MWA101,FG004,1
4D4554303037312323170025,1,1,2017/01/01,0:00:01,MET0071##170052,$LOC00MWA101,FG004,1
4D4554303037312323170026,1,1,2017/01/01,0:00:01,MET0071##170053,$LOC00MWA101,FG004,1
4D4554303037312323170027,1,1,2017/01/01,0:00:01,MET0071##170054,$LOC00MWA101,FG004,1
4D4554303037312323170041,1,1,2017/01/01,0:00:01,MET0071##170068,$LOC00MWA101,FG004,1
4D4554303037312323170042,1,1,2017/01/01,0:00:01,MET0071##170069,$LOC00MWA101,FG004,1
4D4554303037312323170043,1,1,2017/01/01,0:00:01,MET0071##170070,$LOC00MWA101,FG004,1
4D4554303037312323170045,1,1,2017/01/01,0:00:01,MET0071##170072,$LOC00MWA101,FG004,1
4D4554303037312323170048,1,1,2017/01/01,0:00:01,MET0071##170075,$LOC00MWA101,FG004,1
4D4554303037312323170049,1,1,2017/01/01,0:00:01,MET0071##170076,$LOC00MWA101,FG004,1
4D4554303037312323170050,1,1,2017/01/01,0:00:01,MET0071##170077,$LOC00MWA101,FG004,1
4D4554303037312323170052,1,1,2017/01/01,0:00:01,MET0071##170079,$LOC00MWA101,FG004,1
4D4554303037322323170002,1,1,2017/01/01,0:00:01,MET0072##170029,$LOC00MWA101,FG005,1
4D4554303037322323170005,1,1,2017/01/01,0:00:01,MET0072##170032,$LOC00MWA101,FG005,1
4D4554303037322323170011,1,1,2017/01/01,0:00:01,MET0072##170038,$LOC00MWA101,FG005,1
4D4554303037322323170012,1,1,2017/01/01,0:00:01,MET0072##170039,$LOC00MWA101,FG005,1
4D4554303037322323170025,1,1,2017/01/01,0:00:01,MET0072##170052,$LOC00MWA101,FG005,1
4D4554303037322323170029,1,1,2017/01/01,0:00:01,MET0072##170056,$LOC00MWA101,FG005,1
4D4554303037322323170030,1,1,2017/01/01,0:00:01,MET0072##170057,$LOC00MWA101,FG005,1
4D4554303037322323170031,1,1,2017/01/01,0:00:01,MET0072##170058,$LOC00MWA101,FG005,1
4D4554303037322323170032,1,1,2017/01/01,0:00:01,MET0072##170059,$LOC00MWA101,FG005,1
4D4554303037322323170033,1,1,2017/01/01,0:00:01,MET0072##170060,$LOC00MWA101,FG005,1
4D4554303037322323170035,1,1,2017/01/01,0:00:01,MET0072##170062,$LOC00MWA101,FG005,1
4D4554303037322323170040,1,1,2017/01/01,0:00:01,MET0072##170067,$LOC00MWA101,FG005,1
4D4554303037322323170042,1,1,2017/01/01,0:00:01,MET0072##170069,$LOC00MWA101,FG005,1
4D4554303037322323170056,1,1,2017/01/01,0:00:01,MET0073##170003,$LOC00MWA101,FG005,1
4D4554303037322323170058,1,1,2017/01/01,0:00:01,MET0073##170005,$LOC00MWA101,FG005,1
4D4554303037322323170063,1,1,2017/01/01,0:00:01,MET0073##170010,$LOC00MWA101,FG005,1
4D4554303037332323170003,1,1,2017/01/01,0:00:01,MET0073##170030,$LOC00MWA101,FG006,1
4D4554303037332323170004,1,1,2017/01/01,0:00:01,MET0099##170001,$LOC00MWA101,FG006,1
4D4554303037332323170009,1,1,2017/01/01,0:00:01,MET0099##170006,$LOC00MWA101,FG006,1
4D4554303037332323170010,1,1,2017/01/01,0:00:01,MET0099##170007,$LOC00MWA101,FG006,1
4D4554303037332323170019,1,1,2017/01/01,0:00:01,MET0099##170016,$LOC00MWA101,FG006,1
4D4554303037332323170020,1,1,2017/01/01,0:00:01,MET0099##170017,$LOC00MWA101,FG006,1
4D4554303039392323170005,1,1,2017/01/01,0:00:01,MET0101##170012,$LOC00MWA101,H0008,1
4D4554303131352323170036,1,1,2017/01/01,0:00:01,MET0116##170023,$LOC00MWA101,H0024,1
4D4554303131372323170019,1,1,2017/01/01,0:00:01,MET0135##170006,$LOC00MWA101,H0026,1
4D4554303138302323170014,1,1,2017/01/01,0:00:01,MET0186##170001,$LOC00MWA101,K0029,1
4D4554303138342323170002,1,1,2017/01/01,0:00:01,MET0186##170009,$LOC00MWA101,K0032,1
4D4554303138362323170016,1,1,2017/01/01,0:00:01,MET0255##170023,$LOC00MWA101,K0037,1
4D4554303138362323170018,1,1,2017/01/01,0:00:01,MET0255##170025,$LOC00MWA101,K0037,1
4D4554303235352323170021,1,1,2017/01/01,0:00:01,MET0256##170018,$LOC00MWA101,K0149,1
4D4554303235352323170022,1,1,2017/01/01,0:00:01,MET0256##170019,$LOC00MWA101,K0149,1
4D4554303235352323170023,1,1,2017/01/01,0:00:01,MET0256##170020,$LOC00MWA101,K0149,1
4D4554303235352323170024,1,1,2017/01/01,0:00:01,MET0256##170021,$LOC00MWA101,K0149,1
4D4554303235352323170025,1,1,2017/01/01,0:00:01,MET0256##170022,$LOC00MWA101,K0149,1
4D4554303235352323170026,1,1,2017/01/01,0:00:01,MET0256##170023,$LOC00MWA101,K0149,1
4D4554303235352323170027,1,1,2017/01/01,0:00:01,MET0256##170024,$LOC00MWA101,K0149,1
4D4554303235352323170028,1,1,2017/01/01,0:00:01,MET0256##170025,$LOC00MWA101,K0149,1
4D4554303235352323170029,1,1,2017/01/01,0:00:01,MET0256##170026,$LOC00MWA101,K0149,1
4D4554303235362323170023,1,1,2017/01/01,0:00:01,MET0257##170020,$LOC00MWA101,K0150,1
4D4554303235362323170030,1,1,2017/01/01,0:00:01,MET0257##170027,$LOC00MWA101,K0150,1
4D4554303235372323170010,1,1,2017/01/01,0:00:01,MET0257##170037,$LOC00MWA101,K0152,1
4D4554303235372323170012,1,1,2017/01/01,0:00:01,MET0257##170039,$LOC00MWA101,K0152,1
4D4554303235372323170016,1,1,2017/01/01,0:00:01,MET0257##170043,$LOC00MWA101,K0152,1
4D4554303235382323170018,1,1,2017/01/01,0:00:01,MET0259##170005,$LOC00MWA101,K0155,1
4D4554303235382323170021,1,1,2017/01/01,0:00:01,MET0259##170008,$LOC00MWA101,K0155,1
4D4554303235382323170022,1,1,2017/01/01,0:00:01,MET0259##170009,$LOC00MWA101,K0155,1
4D4554303235382323170023,1,1,2017/01/01,0:00:01,MET0259##170010,$LOC00MWA101,K0155,1
4D4554303235382323170024,1,1,2017/01/01,0:00:01,MET0259##170011,$LOC00MWA101,K0155,1
4D4554303235382323170025,1,1,2017/01/01,0:00:01,MET0259##170012,$LOC00MWA101,K0155,1
4D4554303235382323170026,1,1,2017/01/01,0:00:01,MET0259##170013,$LOC00MWA101,K0155,1
4D4554303235382323170027,1,1,2017/01/01,0:00:01,MET0259##170014,$LOC00MWA101,K0155,1
4D4554303235382323170028,1,1,2017/01/01,0:00:01,MET0259##170015,$LOC00MWA101,K0155,1
4D4554303235382323170029,1,1,2017/01/01,0:00:01,MET0259##170016,$LOC00MWA101,K0155,1
4D4554303235382323170030,1,1,2017/01/01,0:00:01,MET0259##170017,$LOC00MWA101,K0155,1
4D4554303235382323170031,1,1,2017/01/01,0:00:01,MET0259##170018,$LOC00MWA101,K0155,1
4D4554303235382323170032,1,1,2017/01/01,0:00:01,MET0259##170019,$LOC00MWA101,K0155,1
4D4554303235382323170033,1,1,2017/01/01,0:00:01,MET0259##170020,$LOC00MWA101,K0155,1
4D4554303235392323170001,1,1,2017/01/01,0:00:01,MET0260##170008,$LOC00MWA101,K0167,1
4D4554303236302323170001,1,1,2017/01/01,0:00:01,MET0261##170008,$LOC00MWA101,K0168,1
4D4554303236302323170003,1,1,2017/01/01,0:00:01,MET0261##170010,$LOC00MWA101,K0168,1
4D4554303236302323170018,1,1,2017/01/01,0:00:01,MET0262##170005,$LOC00MWA101,K0168,1
4D4554303236322323170001,1,1,2017/01/01,0:00:01,MET0263##170008,$LOC00MWA101,K0170,1
4D4554303236352323170001,1,1,2017/01/01,0:00:01,MET0270##170008,$LOC00MWA101,K0177,1
4D4554303236352323170003,1,1,2017/01/01,0:00:01,MET0270##170010,$LOC00MWA101,K0177,1
4D4554303237302323170009,1,1,2017/01/01,0:00:01,MET0270##170036,$LOC00MWA101,TB0040,1
4D4554303237302323170011,1,1,2017/01/01,0:00:01,MET0270##170038,$LOC00MWA101,TB0040,1
4D4554303237302323170021,1,1,2017/01/01,0:00:01,MET0271##170008,$LOC00MWA101,TB0040,1
4D4554303237302323170022,1,1,2017/01/01,0:00:01,MET0271##170009,$LOC00MWA101,TB0040,1
4D4554303237302323170023,1,1,2017/01/01,0:00:01,MET0271##170010,$LOC00MWA101,TB0040,1
4D4554303237302323170024,1,1,2017/01/01,0:00:01,MET0271##170011,$LOC00MWA101,TB0040,1
4D4554303237302323170025,1,1,2017/01/01,0:00:01,MET0271##170012,$LOC00MWA101,TB0040,1
4D4554303237302323170026,1,1,2017/01/01,0:00:01,MET0271##170013,$LOC00MWA101,TB0040,1
4D4554303237302323170027,1,1,2017/01/01,0:00:01,MET0271##170014,$LOC00MWA101,TB0040,1
4D4554303237302323170028,1,1,2017/01/01,0:00:01,MET0271##170015,$LOC00MWA101,TB0040,1
4D4554303237302323170029,1,1,2017/01/01,0:00:01,MET0271##170016,$LOC00MWA101,TB0040,1
4D4554303237302323170030,1,1,2017/01/01,0:00:01,MET0271##170017,$LOC00MWA101,TB0040,1
4D4554303237302323170031,1,1,2017/01/01,0:00:01,MET0271##170018,$LOC00MWA101,TB0040,1
4D4554303237302323170032,1,1,2017/01/01,0:00:01,MET0271##170019,$LOC00MWA101,TB0040,1
4D4554303237302323170033,1,1,2017/01/01,0:00:01,MET0271##170020,$LOC00MWA101,TB0040,1
4D4554303237302323170034,1,1,2017/01/01,0:00:01,MET0272##170001,$LOC00MWA101,TB0040,1
4D4554303237302323170035,1,1,2017/01/01,0:00:01,MET0272##170002,$LOC00MWA101,TB0040,1
4D4554303237302323170036,1,1,2017/01/01,0:00:01,MET0272##170003,$LOC00MWA101,TB0040,1
4D4554303237302323170037,1,1,2017/01/01,0:00:01,MET0272##170004,$LOC00MWA101,TB0040,1
4D4554303237302323170038,1,1,2017/01/01,0:00:01,MET0272##170005,$LOC00MWA101,TB0040,1
4D4554303237302323170039,1,1,2017/01/01,0:00:01,MET0272##170006,$LOC00MWA101,TB0040,1
4D4554303237302323170040,1,1,2017/01/01,0:00:01,MET0272##170007,$LOC00MWA101,TB0040,1
4D4554303237322323170019,1,1,2017/01/01,0:00:01,MET0291##170006,$LOC00MWA101,TB0047,1
4D4554303237372323170007,1,1,2017/01/01,0:00:01,MET0291##170014,$LOC00MWA101,TB0054,1
4D4554303239332323170004,1,1,2017/01/01,0:00:01,MET0294##170011,$LOC00MWA101,TB0114,1
4D4554303239362323170001,1,1,2017/01/01,0:00:01,MET0297##170008,$LOC00MWA101,TB0120,1
4D4554303239362323170002,1,1,2017/01/01,0:00:01,MET0297##170009,$LOC00MWA101,TB0120,1
4D4554303330302323170002,1,1,2017/01/01,0:00:01,MET0300##170029,$LOC00MWA101,TB0129,1
4D4554303330302323170003,1,1,2017/01/01,0:00:01,MET0300##170030,$LOC00MWA101,TB0129,1
4D4554303330302323170028,1,1,2017/01/01,0:00:01,MET0300##170055,$LOC00MWA101,TB0129,1
4D4554303330302323170030,1,1,2017/01/01,0:00:01,MET0300##170057,$LOC00MWA101,TB0129,1
4D4554303330302323170031,1,1,2017/01/01,0:00:01,MET0300##170058,$LOC00MWA101,TB0129,1
4D4554303330302323170032,1,1,2017/01/01,0:00:01,MET0300##170059,$LOC00MWA101,TB0129,1
4D4554303330302323170033,1,1,2017/01/01,0:00:01,MET0300##170060,$LOC00MWA101,TB0129,1
4D4554303330302323170044,1,1,2017/01/01,0:00:01,MET0301##170011,$LOC00MWA101,TB0129,1
4D4554303330302323170055,1,1,2017/01/01,0:00:01,MET0301##170022,$LOC00MWA101,TB0129,1
4D4554303330302323170060,1,1,2017/01/01,0:00:01,MET0301##170027,$LOC00MWA101,TB0129,1
4D4554303330342323170006,1,1,2017/01/01,0:00:01,MET0304##170033,$LOC00MWA101,TB0139,1
4D4554303330342323170007,1,1,2017/01/01,0:00:01,MET0304##170034,$LOC00MWA101,TB0139,1
4D4554303330342323170017,1,1,2017/01/01,0:00:01,MET0308##170004,$LOC00MWA101,TB0139,1
4D4554303330342323170018,1,1,2017/01/01,0:00:01,MET0308##170005,$LOC00MWA101,TB0139,1
4D4554303330342323170019,1,1,2017/01/01,0:00:01,MET0308##170006,$LOC00MWA101,TB0139,1
4D4554303330342323170020,1,1,2017/01/01,0:00:01,MET0308##170007,$LOC00MWA101,TB0139,1
4D4554303330342323170021,1,1,2017/01/01,0:00:01,MET0308##170008,$LOC00MWA101,TB0139,1
4D4554303330342323170022,1,1,2017/01/01,0:00:01,MET0308##170009,$LOC00MWA101,TB0139,1
4D4554303330342323170023,1,1,2017/01/01,0:00:01,MET0308##170010,$LOC00MWA101,TB0139,1
4D4554303330342323170024,1,1,2017/01/01,0:00:01,MET0308##170011,$LOC00MWA101,TB0139,1
4D4554303330342323170025,1,1,2017/01/01,0:00:01,MET0308##170012,$LOC00MWA101,TB0139,1
4D4554303330342323170026,1,1,2017/01/01,0:00:01,MET0308##170013,$LOC00MWA101,TB0139,1
4D4554303330342323170027,1,1,2017/01/01,0:00:01,MET0308##170014,$LOC00MWA101,TB0139,1
4D4554303330342323170028,1,1,2017/01/01,0:00:01,MET0308##170015,$LOC00MWA101,TB0139,1
4D4554303330342323170029,1,1,2017/01/01,0:00:01,MET0308##170016,$LOC00MWA101,TB0139,1
4D4554303330342323170030,1,1,2017/01/01,0:00:01,MET0308##170017,$LOC00MWA101,TB0139,1
4D4554303330342323170031,1,1,2017/01/01,0:00:01,MET0308##170018,$LOC00MWA101,TB0139,1
4D4554303330342323170032,1,1,2017/01/01,0:00:01,MET0308##170019,$LOC00MWA101,TB0139,1
4D4554303330342323170033,1,1,2017/01/01,0:00:01,MET0308##170020,$LOC00MWA101,TB0139,1
4D4554303330342323170034,1,1,2017/01/01,0:00:01,MET0309##170001,$LOC00MWA101,TB0139,1
4D4554303330342323170035,1,1,2017/01/01,0:00:01,MET0309##170002,$LOC00MWA101,TB0139,1
4D4554303330342323170037,1,1,2017/01/01,0:00:01,MET0309##170004,$LOC00MWA101,TB0139,1
4D4554303330392323170016,1,1,2017/01/01,0:00:01,MET0310##170006,$LOC00MWA101,TB0144,1
4D4554303330392323170017,1,1,2017/01/01,0:00:01,MET0310##170007,$LOC00MWA101,TB0144,1
4D4554303330392323170018,1,1,2017/01/01,0:00:01,MET0310##170008,$LOC00MWA101,TB0144,1
4D4554303330392323170019,1,1,2017/01/01,0:00:01,MET0310##170009,$LOC00MWA101,TB0144,1
4D4554303330392323170020,1,1,2017/01/01,0:00:01,MET0310##170010,$LOC00MWA101,TB0144,1
4D4554303330392323170021,1,1,2017/01/01,0:00:01,MET0310##170011,$LOC00MWA101,TB0144,1
4D4554303330392323170022,1,1,2017/01/01,0:00:01,MET0310##170012,$LOC00MWA101,TB0144,1
4D4554303330392323170023,1,1,2017/01/01,0:00:01,MET0310##170013,$LOC00MWA101,TB0144,1
4D4554303330392323170024,1,1,2017/01/01,0:00:01,MET0310##170014,$LOC00MWA101,TB0144,1
4D4554303330392323170025,1,1,2017/01/01,0:00:01,MET0310##170015,$LOC00MWA101,TB0144,1
4D4554303330392323170026,1,1,2017/01/01,0:00:01,MET0310##170016,$LOC00MWA101,TB0144,1
4D4554303330392323170027,1,1,2017/01/01,0:00:01,MET0310##170017,$LOC00MWA101,TB0144,1
4D4554303330392323170028,1,1,2017/01/01,0:00:01,MET0310##170018,$LOC00MWA101,TB0144,1
4D4554303330392323170029,1,1,2017/01/01,0:00:01,MET0310##170019,$LOC00MWA101,TB0144,1
4D4554303330392323170030,1,1,2017/01/01,0:00:01,MET0310##170020,$LOC00MWA101,TB0144,1
4D4554303330392323170033,1,1,2017/01/01,0:00:01,MET0311##170003,$LOC00MWA101,TB0144,1
4D4554303331302323170005,1,1,2017/01/01,0:00:01,,$LOC00MWA101,TB0145,1
4D4554303331312323170007,1,1,2017/01/01,0:00:01,,$LOC00MWA101,TB0146,1
4D4554303331312323170008,1,1,2017/01/01,0:00:01,,$LOC00MWA101,TB0146,1
4D4554303331312323170009,1,1,2017/01/01,0:00:01,,$LOC00MWA101,TB0146,1
4D4554303331312323170010,1,1,2017/01/01,0:00:01,,$LOC00MWA101,TB0146,1
4D4554303331312323170011,1,1,2017/01/01,0:00:01,,$LOC00MWA101,TB0146,1
4D4554303331312323170012,1,1,2017/01/01,0:00:01,,$LOC00MWA101,TB0146,1
4D4554303331312323170013,1,1,2017/01/01,0:00:01,,$LOC00MWA101,TB0146,1
4D4554303331312323170014,1,1,2017/01/01,0:00:01,,$LOC00MWA101,TB0146,1
4D4554303331312323170015,1,1,2017/01/01,0:00:01,,$LOC00MWA101,TB0146,1
4D4554303235372323170057,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170058,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170059,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170060,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170061,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170062,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170063,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170064,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170065,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170066,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170067,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170068,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170069,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170070,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170071,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170072,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170073,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170074,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170075,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170076,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170077,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170078,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170079,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170080,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170081,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170082,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170083,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170084,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170085,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170086,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170087,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170088,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170089,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170090,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170091,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170092,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170093,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170094,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170095,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170096,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170097,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303235372323170098,1,1,2017/01/01,0:00:01,,$LOC00MWA101,K0152,1
4D4554303037312323170091,1,1,2017/01/01,0:00:01,,$LOC00MWA101,FG004,1
4D4554303037312323170092,1,1,2017/01/01,0:00:01,,$LOC00MWA101,FG004,1
4D4554303037312323170093,1,1,2017/01/01,0:00:01,,$LOC00MWA101,FG004,1
4D4554303037312323170094,1,1,2017/01/01,0:00:01,,$LOC00MWA101,FG004,1
4D4554303037312323170095,1,1,2017/01/01,0:00:01,,$LOC00MWA101,FG004,1
4D4554303037312323170096,1,1,2017/01/01,0:00:01,,$LOC00MWA101,FG004,1
4D4554303037312323170097,1,1,2017/01/01,0:00:01,,$LOC00MWA101,FG004,1
4D4554303037312323170098,1,1,2017/01/01,0:00:01,,$LOC00MWA101,FG004,1
4D4554303037312323170099,1,1,2017/01/01,0:00:01,,$LOC00MWA101,FG004,1
4D4554303037312323170100,1,1,2017/01/01,0:00:01,,$LOC00MWA101,FG004,1
4D4554303037312323170101,1,1,2017/01/01,0:00:01,,$LOC00MWA101,FG004,1
4D4554303037312323170102,1,1,2017/01/01,0:00:01,,$LOC00MWA101,FG004,1
4D4554303037312323170103,1,1,2017/01/01,0:00:01,,$LOC00MWA101,FG004,1
4D4554303037312323170104,1,1,2017/01/01,0:00:01,,$LOC00MWA101,FG004,1
4D4554303037312323170105,1,1,2017/01/01,0:00:01,,$LOC00MWA101,FG004,1
